813	Srath an Urláir	Stranorlar
814	Teach Baoithín	Taughboyne
815	Teampall Carna	Templecarn
816	Teampall Cróine	Templecrone
817	Tulacha Beigile	Tullaghobegly
818	Tulaigh Fhearna	Tullyfern
819	Conmhaigh	Convoy
820	Domhnach Mór	Donaghmore
822	An Leac	Leck
823	An Urnaí	Urney
825	Áth Deirg	Aderrig
826	Baile Donnagáin	Baldongan
827	Baile Dúill	Baldoyle
828	Baile Ghrífín	Balgriffin
829	Baile Bachaille	Ballyboghil
830	Baile Formaid	Ballyfermot
831	Baile Mhic Dhoinn	Ballymadun
832	Baile an Ridire	Balrothery
833	Baile Scadán	Balscaddan
834	Baile an Bhóthair	Booterstown
835	Caisleán Cnucha	Castleknock
836	Clochrán	Cloghran
837	Cluain Dolcáin	Clondalkin
838	Gleann Meáin	Clonmethan
839	Cluain Saileach	Clonsilla
840	An Chúlóg	Coolock
841	Deilginis	Dalkey
842	Domhnach Bat	Donabate
843	An Eiscir	Esker
844	Fionnghlas	Finglas
845	Baile Gháire	Garristown
846	Glas Naíon	Glasnevin
847	An Ghreallach	Grallagh
848	An Choill Naofa	Hollywood
849	Inis Pádraig	Holmpatrick
850	Cill Bharróg Íochtarach	Kilbarrack Lower
851	Cill Bhríde	Kilbride
852	Cill Ghobáin	Kilgobbin
853	An Chill	Kill
854	Cill Fhéich	Killeek
855	Cill Iníon Léinín	Killiney
856	Cill Lasra	Killossery
857	Cill Mhic Thalmhaigh	Kilmactalway
858	Cill Mochuda	Kilmacud
859	Cill Mochuidbhricht	Kilmahuddrick
860	Cill Shalcháin	Kilsallaghan
861	Cill Tiarnáin	Kiltiernan
862	Cionn Sáile	Kinsaley
863	Leamhcán	Lucan
864	Lusca	Lusk
865	Mullach Íde	Malahide
866	Baile na Manach	Monkstown
867	Mullach Eadrad	Mulhuddart
868	An Aill	Naul
869	An Caisleán Nua	Newcastle
870	Seanchonach	Oldconnaught
871	Baile Phámar	Palmerston
872	Baile Phámar	Palmerstown
873	Port Mearnóg	Portmarnock
874	Port Reachrann	Portraine
875	Ráth Cúil	Rathcoole
876	Ráth Fearnáin	Rathfarnham
877	Ráth Michíl	Rathmichael
878	Teach Sagard	Saggart
879	Seantrabh	Santry
880	Stigh Lorgan	Stillorgan
881	Sord	Swords
882	Teach Naithí	Taney
883	An Tulaigh	Tully
884	An Barda	Ward
885	Baile an Bhaspailigh	Westpalstown
886	An Teampall Geal	Whitechurch
889	An Chraobhach	Cruagh
890	Cromghlinn	Crumlin
891	Droimeanach	Drimnagh
893	Léim an Bhradáin	Leixlip
895	Teampall Mhaighréide	St. Margaret's
896	Tamhlacht	Tallaght
897	Ard Aidhin	Artaine
898	Cluain Tarbh	Clontarf
899	Binn Éadair	Howth
900	Ráth Eanaigh	Raheny
901	Mainistir Ó gCormacáin	Abbeygormacan
902	Mainistir Chnoc Muaidhe	Abbeyknockmoy
903	Eadargúil	Addergoole
904	Áth Eascrach	Ahascragh
905	Eanach Dhúin	Annaghdown
906	Ard Raithin	Ardrahan
907	Baile Átha an Rí	Athenry
908	Áth Liag	Athleague
909	Eachroim	Aughrim
910	Baile an Dúin	Ballindoon & Islands
911	Baile Mhic an Bhaird	Ballymacward
912	Baile na Cúirte	Ballynacourty
913	Baile na Cille	Ballynakill
914	An Bheitheach	Beagh
915	Béal Chláir	Belclare
916	Buíbheanach	Boyounagh
917	An Carraigín	Cargin
918	Baile Chláir	Claregalway
919	Cluain Bheirn	Clonbern
920	Cluain Fearta	Clonfert
921	Cluain Caoin	Clonkeen
922	Cluain Tuaiscirt	Clontuskert
923	Conga	Cong
924	An Chríoch	Creagh
925	Comar	Cummer
926	Domhnach Pádraig	Donaghpatrick
927	Dún an Uchta	Donanaghta
928	Droim Mucú	Drumacoo
929	Droim an Teampaill	Drumatemple
930	Dún Doighre	Duniry
931	Dún Mór	Dunmore
932	An Fhaiche	Fahy
933	Fothannach	Fohanagh
934	An Ghráinseach	Grange
935	Inis Bó Finne	Inishbofin
936	Inis Oírr	Inisheer
937	Inis Meáin	Inishmaan
938	Árainn	Inishmore
939	Cill Bheaganta	Kilbeacanty
940	Cill Bheagnait	Kilbegnet
941	Cill Chríost	Kilchreest
942	Cill Chluaine	Kilcloony
943	Cill Cholgáin	Kilcolgan
944	Cill Chonaicne	Kilconickny
945	Cill Chon Iarainn	Kilconierin
946	Cill Chonaill	Kilconnell
947	Cill Chúile	Kilcooly
948	Cill Chuanna	Kilcoona
949	Cill Chruáin	Kilcroan
950	Cill Chuimín	Kilcummin
951	Cill Ghoirill	Kilgerrill
952	Cill Choirín	Kilkerrin
953	Cill Chilbhire	Kilkilvery
954	Cill Leáin	Killaan
955	Cill Alachtáin	Killallaghtan
956	Cill Aithnín	Killannin
957	Cill Éinne	Killeany
958	Cill Fhaoile	Killeely
959	Cill Fhionnbharra	Killeenavarra
960	Cill Fhínín	Killeeneen
961	Cill Fhir Iarainn	Killererin
962	Cill Íomair Bholga	Killimorbologue
963	Cill Íomair Uí Dhálaigh	Killimordaly
964	Cill Fhíonáin	Killinan
965	Cill Ó gCillín	Killogilleen
966	Cill Órtha	Killora
967	Cill Odhráin	Killoran
968	Cill Ó Scóba	Killoscobe
969	Cill Ó Saighleann	Killosolan
970	Cill Leabhair	Killower
971	Cill Fhursa	Killursa
972	Cill Mhic Dhuach	Kilmacduagh
973	Cill Molonóg	Kilmalinoge
974	Cill Mhian	Kilmeen
975	Cill Mhaoláin	Kilmoylan
976	Cill Chuáin	Kilquain
977	Cill Tartan	Kiltartan
978	Cill tSeiscill	Kilteskill
979	Cill Tómais	Kilthomas
980	Cill Tormóir	Kiltormer
981	Cill Tulach	Kiltullagh
982	Leacach	Lackagh
983	Liatroim	Leitrim
984	An Leac Dhearg	Lickerrig
985	Leic Molaise	Lickmolassy
986	Lios Ciabhaigh	Liskeevy
987	Míleac	Meelick
988	Muine Mheá	Monivea
989	Maigh Cuilinn	Moycullen
990	Maigh Locha	Moylough
991	Maíros	Moyrus
992	Iomaí	Omey
993	Órán Mór	Oranmore
994	Rathún	Rahoon
995	An Ros	Ross
996	Paróiste San Niocláis	St. Nicholas
997	An Sráidbhaile	Stradbally
998	Teach Baoith	Taghboy
999	Teampall an Tóchair	Templetogher
1000	Tír Chinn Eascrach	Tiranascragh
1001	Tuaim	Tuam
1002	Tíne	Tynagh
1008	Baile na Cille	Ballynakill
1011	Díseart Ceallaigh	Isertkelly
1012	Cill Bheanáin	Kilbennan
1016	Cill Chonla	Kilconla
1020	Cillín a Díoma	Killeenadeema
1021	Cill ar Ghualainn	Killeroran
1022	Cill Liatháin	Killian
1025	Cill Eithne	Killinny
1027	Cill Rícill	Kilreekill
1031	Cinn Mhara	Kinvarradoorus
1036	An Ballán	Bullaun
1044	Baile Locha Riach	Loughrea
1046	Achadh Deo	Aghadoe
1047	Achadh Mhálainn	Aghavallen
1048	An Eaglais	Aglish
1049	Eanach	Annagh
1050	Ard Fhearta	Ardfert
1051	Baile an Chaisleáin	Ballincuslane
1052	Baile an Bhóthair	Ballinvoher
1053	Baile Uí Chonaire	Ballyconry
1054	An Baile Dubh	Ballyduff
1055	Baile Uí Thaidhg	Ballyheige
1056	Baile Mhic Eileagóid	Ballymacelligott
1057	Baile na Cúirte	Ballynacourty
1058	Baile na hEaglaise	Ballynahaglish
1059	Bailte Ó Síoda	Ballyseedy
1060	Brosnach	Brosna
1061	An Chathair	Caher
1062	Oileán Ciarraí	Castleisland
1063	An Clochán	Cloghane
1064	Na Coirríní	Currans
1065	Daingean Uí Chúis	Dingle
1066	An Dromaid	Dromod
1067	Dubháth	Duagh
1068	Dún Chaoin	Dunquin
1069	Dún Urlann	Dunurlin
1070	An Díseart	Dysert
1071	An Fhianait	Fenit
1072	Fionnúig	Finuge
1073	An Gháile	Galey
1074	An Ghairfeanaigh	Garfinny
1075	Gleann Beithe	Glanbehy
1076	Neidín	Kenmare
1077	Cill Bheanáin	Kilbonane
1078	Cill Chárthaigh	Kilcaragh
1079	Cill Cháscáin	Kilcaskan
1080	Cill Cholmáin	Kilcolman
1081	Cill Chonnla	Kilconly
1082	Cill Chríodáin	Kilcredane
1083	Cill Chrócháin	Kilcrohane
1084	Cill Chuimín	Kilcummin
1085	Cill Dromann	Kildrum
1086	Cill Fhiachna	Kilfeighny
1087	Cill Flainn	Kilflyn
1088	Cill Gharbháin	Kilgarvan
1089	Cill Gobáin	Kilgobban
1090	Cill Átha	Killaha
1091	Cill Laithín	Killahan
1092	Cill Airne	Killarney
1093	Cillín Tiarna	Killeentierna
1094	Cill Eithne	Killehenny
1095	Cill Imleach	Killemlagh
1096	Cill Lonáin	Killinane
1097	Cill Aighne	Killiney
1098	Cill Orglan	Killorglin
1099	Cill Lúirí	Killury
1100	Cill Maoilchéadair	Kilmalkedar
1101	Cill Mhaoile	Kilmoyly
1102	Cill na nAon	Kilnanare
1103	Cill Neachtain	Kilnaughtin
1104	Cill Chuáin	Kilquane
1105	Cill Seanáin	Kilshenane
1106	Cill Tulach	Kiltallagh
1107	Cill Tóime	Kiltomy
1108	Cinn Aird	Kinard
1109	An Cnocán	Knockane
1110	Cnoc an Iúir	Knockanure
1111	Lios Eiltín	Lisselton
1112	Lios Tuathail	Listowel
1113	Márthain	Marhin
1114	An Mhin Aird	Minard
1115	Maigh Fhlaithimh	Molahiffe
1116	Maigh Oirthir	Murher
1117	An Nuachabháil	Nohaval
1118	Nuachabháil Uí Dhálaigh	Nohavaldaly
1119	Ó Bréanainn	O'Brennan
1120	Mainistir Ó dTorna	O'Dorney
1121	An Phrióireacht	Prior
1122	Ráth Teas	Ratass
1123	Ráth Tuaidh	Rattoo
1124	An Sráidbhaile	Stradbally
1125	An Teampall Nua	Templenoe
1126	Trá Lí	Tralee
1127	Tuath Ó Siosta	Tuosist
1128	Dairbhre	Valencia
1129	Fionntrá	Ventry
1131	Cloichear Bhraoin	Clogherbrien
1132	An Díseart	Dysert
1134	Cill Gharraí an Lóndraigh	Kilgarrylander
1136	-	Ardkill
1137	Ard Rí	Ardree
1138	-	Ballaghmoon
1139	Bealach Bhreacáin	Ballybrackan
1141	An Baile Mór	Ballymore Eustace
1142	Baile na Droimní	Ballynadrumny
1143	Baile na Faiche	Ballynafagh
1144	Baile an Ráithín	Balraheen
1145	Biothlann	Belan
1146	Baile Bhuadain	Bodenstown
1147	Baile na mBreatnach	Brannockstown
1148	-	Brideschurch
1149	Baile Mhic Ádaim	Cadamstown
1150	Cairbre	Carbury
1151	-	Carn
1152	Carn Almhaí	Carnalway
1153	Ceárach	Carragh
1154	An Charraig	Carrick
1155	Díseart Diarmada	Castledermot
1156	-	Castledillon
1157	Baile an Teampaill	Churchtown
1158	Claonadh	Clane
1159	-	Clonaghlis
1160	Cluain Chonaire	Cloncurry
1161	-	Clonshanbo
1162	Confaí	Confey
1163	Domhnach Dheá	Donadea
1164	Domhnach Comair	Donaghcumper
1165	Domhnach Mór	Donaghmore
1166	Dún Ing	Downings
1167	-	Duneany
1168	Dún Firchirt	Dunfierth
1169	Dún Mosheanóg	Dunmanoge
1170	Droim Urchaille	Dunmurraghill
1171	Dún Muirígh	Dunmurry
1172	-	Feighcullen
1173	Baile an Fhóntaigh	Fontstown
1174	Inse Breisleáin	Gilltown
1175	Gráine	Graney
1176	-	Grangeclare
1177	-	Grangerosnolvan
1179	Connail Mhór	Greatconnell
1180	Baile Hanraí	Harristown
1181	-	Johnstown
1182	Baile Chairdif	Kerdiffstown
1183	Cill Bhearaigh	Kilberry
1184	-	Kilcock
1185	Cill Chuillinn	Kilcullen
1186	Cill Daingin	Kildangan
1187	Cill Dara	Kildare
1188	Cill Droichid	Kildrought
1189	Cill Chá	Kilkea
1190	Cill an Dúin	Killadoon
1191	Cill Uasaille	Killashee
1192	-	Killelan
1193	-	Killybegs
1194	Cill Mochriodóg	Kilmacredock
1195	Cill Maodhóg	Kilmeage
1196	-	Kilmore
1197	Cill Phádraig	Kilpatrick
1198	-	Kilrainy
1199	-	Kilrush
1200	-	Kineagh
1201	Baile Uí Chnáimhín	Knavinstown
1202	An Leacach	Lackagh
1203	Baile na Mná Maithe	Ladytown
1204	Láithreach Briúin	Laraghbryan
1205	Léim an Bhradáin	Leixlip
1206	Liamhain	Lyons
1207	-	Mainham
1208	Mainistir Eimhín	Monasterevin
1209	Maoin	Moone
1210	-	Morristownbiller
1211	-	Mylerstown
1212	An Nás	Naas
1213	An Fhorrach Mhór	Narraghmore
1214	An Urnaí	Nurney
1215	Seanchonnail	Oldconnell
1216	-	Oughterard
1217	-	Painestown
1218	Baile Pholaird	Pollardstown
1219	Ráth Iomgháin	Rathangan
1220	-	Rathernan
1221	-	Rathmore
1222	-	Scullogestown
1223	-	Sherlockstown
1224	-	St. John's
1225	-	St. Michael's
1226	Steach Cuimne	Stacumny
1227	Teach Srafáin	Straffan
1228	Tigh Tua	Taghadoe
1229	Baile Thancaird	Tankardstown
1230	-	Thomastown
1231	Tigh Mochua	Timahoe
1232	An Tobar	Tipper
1233	An Tulaigh	Tully
1234	Baile Bhaltair	Walterstown
1235	An Teampall Geal	Whitechurch
1236	Baile Dháibhí	Davidstown
1237	-	Forenaghts
1238	-	Haynestown
1239	An Chill	Kill
1241	Cill Chéile	Kilteel
1242	An Loilíoch Mhór	Lullymore
1246	Tigh Moling	Timolin
1247	Tobar Chaoimhín	Tipperkevin
1248	Uisce	Usk
1249	Baile Mhaine	Ballymany
1250	Baile an tSaghasaigh	Ballysax
1251	Baile Sonnáin	Ballyshannon
1254	Mainistir Laoise	Abbeyleix
1255	An Eaglais	Aglish
1256	Áth Charna	Aharney
1257	Ardaire	Arderra
1258	Áth Tanaí	Attanagh
1259	Béal Átha na Marbh	Ballinamara
1260	Baile an Bhurraigh	Ballybur
1261	Baile Uí Challáin	Ballycallan
1262	Baile Mhaolghoirm	Ballygurrim
1263	Baile Uí Lorcáin	Ballylarkin
1264	Baile Uí Loingsigh	Ballylinch
1265	An Baile Tarsna	Ballytarsney
1266	Bealach an Tóibínigh	Ballytobin
1267	An Ráth Dhubh	Blackrath
1268	Cill na mBlóinsíneach	Blanchvilleskill
1269	An Bhuiríos Mhór	Borrismore
1270	An Teampall Loiscthe	Burnchurch
1271	Callainn	Callan
1272	Caisleán an Chomair	Castlecomer
1273	Inse Uí Uallacháin	Castleinch or Inchyolaghan
1274	Clárach	Clara
1275	Glais an Chró	Clashacrow
1276	An Chloch Mhantach	Clomantagh
1277	Cluain Mhór	Clonmore
1278	Cill Cholm Cille	Columbkille
1279	Cúil Chraithín	Coolcraheen
1280	Dún Feart	Danesfort
1281	Doire na hInse	Derrynahinch
1282	Domhnach Mór	Donaghmore
1283	Dún Bile	Dunbell
1284	Dún Garbháin	Dungarvan
1285	Dún Cit	Dunkitt
1286	Dún Iomagáin	Dunnamaggan
1287	Darú	Durrow
1288	An Díseart	Dysart
1289	Díseart Muáin	Dysartmoon
1290	Inis Snag	Ennisnag
1291	Adhairc	Erke
1292	Fásach	Famma
1293	Fearta	Fertagh
1294	Fiodh Dúin	Fiddown
1295	Achadh Úr	Freshford
1296	Garrán na Manach	Garranamanagh
1297	Cill an Ghaill	Gaulskill
1298	Glais Áir	Glashare
1299	Gabhrán	Gowran
1300	Gráig na Manach	Graiguenamanagh
1301	Gráinseach Chill Rí	Grangekilree
1302	Gráinseach Mochuma	Grangemaccomb
1303	Gráinseach na Coille	Grangesilvia
1304	Inis Tíog	Inistioge
1305	Mainistir Sheireapúin	Jerpointabbey
1306	Teampall Sheireapúin	Jerpointchurch
1307	Seireapún an Fhásaigh	Jerpointwest
1308	Ceanannas	Kells
1309	Cill Bhéacáin	Kilbeacon
1310	Cill Bhríde	Kilbride
1311	Cill Chuáin	Kilcoan
1312	Cill Cholm	Kilcolumb
1313	Cill Chúile	Kilcooly
1314	Cill Choilchín	Kilculliheen
1315	Cill Doire	Kilderry
1316	Cill Pháin	Kilfane
1317	Cill Fíora	Kilferagh
1318	Cill Chéise	Kilkeasy
1319	Cill Achaidh	Killahy
1320	Cill Dalua	Killaloe
1321	Cill Lamraí	Killamery
1322	Cill Eirne	Killarney
1323	Cill Mhic Cathail	Kilmacahill
1324	Cill Mocheara	Kilmacar
1325	Cill Mhic Bhúith	Kilmacow
1326	Cill Modhíomóg	Kilmademoge
1327	Cill Modhoma	Kilmadum
1328	Cill Mogeanna	Kilmaganny
1329	Cill Mochaomhóg	Kilmakevoge
1330	Cill Mhanach	Kilmanagh
1331	Cill Mhionnáin	Kilmenan
1332	Cill Rí	Kilree
1333	Cnoc an Tóchair	Knocktopher
1334	Lios Mhic Thaidhg	Lismateige
1335	Lios ar Glinn	Listerlin
1336	Maighean	Mayne
1337	Maothail	Mothell
1338	Maigh Coillí	Muckalee
1339	Bábhún Ó nDuach	Odagh
1340	Uachtar Rátha	Outrath
1341	Ónainn	Owning
1342	Baile an Phléibeartaigh	Pleberstown
1343	Poll Ruáin	Pollrone
1344	Port na Scoile	Portnascully
1345	Baile an Phaoraigh	Powerstown
1346	Ráth Easpaig	Rathaspick
1347	Ráth Bheathach	Rathbeagh
1348	Ráth Chiaráin	Rathkieran
1349	Ráth Lócháin	Rathlogan
1350	Ráth Phádraig	Rathpatrick
1351	Ros Bearrcon	Rosbercon
1352	Ros Chonaill	Rosconnell
1353	Ros Séanáin	Rossinan
1354	Seanbhoth	Shanbogh
1355	An tSeanchill	Shankill
1356	Tigh Fiachna	Sheffin
1357	Paróiste Chainnigh	St. Canice
1358	Paróiste Eoin	St. John's
1359	Teampall Mhártain	St. Martin's
1360	Paróiste Mhuire	St. Mary's
1361	Teampall Shan Mall	St. Maul's
1362	Paróiste Phádraig	St. Patrick's
1363	Stún Cárthaigh	Stonecarthy
1364	An Robhar	The Rower
1365	Baile Mhic Andáin	Thomastown
1366	Tiobra Fhachna	Tibberaghny
1367	Tigh Scoithín	Tiscoffin
1368	Baile Thréidín	Treadingstown
1369	Tiobraid	Tubbrid
1370	Tiobraid Bhriotáin	Tubbridbritain
1371	Tulchán Bróg	Tullaghanbrogue
1372	An Tulaigh Thirim	Tullaherin
1373	Tulchacht	Tullahought
1374	Tulach Ruáin	Tullaroan
1375	Iolard	Ullard
1376	Iollad	Ullid
1377	Áth na nUrlainn	Urlingford
1378	Uilis	Wells
1379	An Teampall Geal	Whitechurch
1380	Gráinseach na hOlainne	Woolengrange
1381	Áth an Bhiolair	Aghaviller
1382	Baile Uí Eidhin	Balleen
1383	Cluain Iomaire	Clonamery
1384	An Chuailleach Mhór	Coolaghmore
1385	Cúil Chaisín	Coolcashin
1387	An Dún Mór	Dunmore
1389	An Ghráinseach	Grange
1391	Cill Chiaráin	Kilkieran
1396	Baile an Mhálartaigh	Mallardstown
1399	Ráth Cúil	Rathcoole
1407	Baile an Earlaigh	Earlstown
1410	Tulach Mhaighne	Tullamaine
1411	Mainistir Laoise	Abbeyleix
1412	Achadh Bhó	Aghaboe
1413	Achadh Mhic Airt	Aghmacart
1414	-	Aharney
1415	-	Ardea
1416	Áth Tanaí	Attanagh
1420	Baile Adaim	Ballyadams
1422	Baile Átha an Róine	Ballyroan
1423	Bordaíol	Bordwell
1424	An Bhuiríos	Borris
1424	-	Borris
1425	-	Castlebrack
1427	Cluain Eidhneach agus Cluain Caoin	Clonenagh and Clonagheen
1428	Clóideach	Cloydagh
1429	-	Coolkerry
1430	Corrchluain	Curraclone
1431	Domhnach Mór	Donaghmore
1432	Darú	Durrow
1433	-	Dysartenos
1434	Díseart Gailine	Dysartgallen
1435	-	Erke
1436	An Fosadh nó Tigh Mochua	Fossy or Timahoe
1437	-	Glashare
1438	Cill Cholmáin Bháin	Kilcolmanbane
1439	-	Kilcolmanbrack
1440	Cill Abáin	Killabban
1441	-	Killenny
1442	Cill Dara Maí	Killermogh
1443	Cill Uisean	Killeshin
1444	-	Kilmanman
1445	-	Kilteale
1446	An Chill	Kyle
1447	Lé	Lea
1448	-	Monksgrange
1449	Maigh Eanaigh	Moyanna
1450	Uí Fhairchealláin	Offerlane
1451	Ráth Easpaig	Rathaspick
1452	Ráth Domhnaigh	Rathdowney
1453	Ráth Sháráin	Rathsaran
1454	Raoire Mór	Rearymore
1455	-	Rosconnell
1456	Ros Fhionnghlaise	Rosenallis
1457	Sruthail	Shrule
1458	Scadharc	Skirk
1459	-	St. John's
1460	Srúbh Bó	Straboe
1461	An Sráidbhaile	Stradbally
1462	Baile an Tancardaigh	Tankardstown
1463	-	Tecolm
1464	Tigh Maodhóg	Timogue
1465	-	Tullomoy
1466	Cúil Bheannchair	Coolbanagher
1470	Cill Deilge	Kildellig
1471	Sléibhte	Sleaty
1473	Eanach Duibh	Annaduff
1474	Carraig Álainn	Carrigallen
1475	Cluain Chláir	Cloonclare
1476	An Chluain	Cloone
1477	Cluain Lothair	Cloonlogher
1478	Droim Lias	Drumlease
1479	Droim Oiríolaigh	Drumreilly
1480	Fíonach	Fenagh
1481	Inis Mac Rá	Inishmagrath
1482	Cill an Iomaire	Killanummery
1483	Cill Fhearga	Killarga
1484	Cill Osnat	Killasnet
1485	Cill Tachúrc	Kiltoghert
1486	Cill Tiobrad	Kiltubbrid
1487	Maothail	Mohill
1488	Uachtar Achaidh	Oughteragh
1489	Ros Inbhir	Rossinver
1494	Mainistir na Féile	Abbeyfeale
1495	Mainistir Uaithne	Abington
1496	Áth Dara	Adare
1497	Eaglais Chormaic	Aglishcormick
1498	Ardach	Ardagh
1499	Ard Caithne	Ardcanny
1500	Ard Pádraig	Ardpatrick
1501	Eas Géitine	Askeaton
1502	Áth na nDéise	Athneasy
1503	Baile an Aird	Ballinard
1504	Baile an Ghadaí	Ballingaddy
1505	Baile an Gharraí	Ballingarry
1506	Baile Bhrúid	Ballybrood
1507	Baile Uí Chatháin	Ballycahane
1508	Baile an Londraigh	Ballylanders
1509	Baile na Móna	Ballynamona
1510	Béal Átha na Scadán	Ballyscaddan
1511	An Brú	Bruff
1512	Brú Rí	Bruree
1513	Cathair an Bhachlaigh	Caheravally
1514	Cathair Chinn Lis	Caherconlish
1515	Cathair Choirne	Cahercorney
1516	Cathair Ailí	Caherelly
1517	Carn Fhearaígh	Cahernarry
1518	An Cheapach	Cappagh
1519	Carraig an Phearsúin	Carrigparson
1520	Baile an Chaisleáin	Castletown
1521	Séipéal an Ruiséalaigh	Chapelrussell
1522	Cluain Each	Clonagh
1523	Cluain Cath	Cloncagh
1524	Cluain Creamha	Cloncrew
1525	Cluain Caoin	Clonkeen
1526	Cluain Siabhra	Clonshire
1527	Cluain Comhartha	Colmanswell
1528	Cróch	Croagh
1529	Cromadh	Croom
1530	An Dairtheach	Darragh
1531	Doire Uí Ghealbháin	Derrygalvin
1532	Domhnach Mór	Donaghmore
1533	Dún Bleisce	Doon
1534	Dún Dónaill	Doondonnell
1535	An Droichead Tarsna	Drehidtarsna
1536	Drom Collachair	Dromcolliher
1537	An Dromainn	Dromin
1538	Drom Caoin	Dromkeen
1539	Dún Maoilín	Dunmoylan
1540	An Díseart	Dysert
1541	Eifinn	Effin
1542	Imleach Dhraighnín	Emlygrennan
1543	Feadamair	Fedamore
1544	An Gallbhaile	Galbally
1545	Gleann Fhógra	Glenogra
1546	An Ghráinseach	Grange
1547	Grian	Grean
1548	An tOspidéal	Hospital
1549	Inse Shan Labhráis	Inch St. Lawrence
1550	Uíbh Rosa	Iveruss
1551	Coill Bheithne	Kilbeheny
1552	Cill Bhláin	Kilbolane
1553	Cill Bhradaráin	Kilbradran
1554	Cill Bhríde Mhór	Kilbreedymajor
1555	Cill Cholmáin	Kilcolman
1556	Cill Churnáin	Kilcornan
1557	Cill Chathláin	Kilcullane
1558	Cill Fhearghasa	Kilfergus
1559	Cill Fhíonáin	Kilfinnane
1560	Cill na Fíonaí	Kilfinny
1561	Cill Fhlainn	Kilflyn
1562	Cill Chaoide	Kilkeedy
1563	Cill Deochain Liatháin	Killagholehane
1564	Cill Íde	Killeedy
1565	Cill Mhic Con Ghairbh	Killeenagarriff
1566	Cill Fhíonnachta	Killeenoghty
1567	Cill Onchon	Killonahan
1568	Cill Míde	Kilmeedy
1569	Cill Mhaoláin	Kilmoylan
1570	Cill Mhuire	Kilmurry
1571	Cill Pheacáin	Kilpeacon
1572	Cill Chuáin	Kilquane
1573	Cill Scannail	Kilscannell
1574	Cill Tíle	Kilteely
1575	Cnoc Loinge	Knocklong
1576	Lios Mhic Thíre	Lismakeery
1577	Leamhchoill	Loghill
1578	Lodain	Ludden
1579	Maigh Thamhnach	Mahoonagh
1580	Móin Achaidh Ghae	Monagay
1581	Mainistir an Aonaigh	Monasteranenagh
1582	Muireagán	Morgans
1583	Mungairit	Mungret
1584	Neantanán	Nantinan
1585	An Caisleán Nua	Newcastle
1586	Na Páirteagail	Particles
1587	Ráth Shiurdáin	Rathjordan
1588	Ráth Caola	Rathkeale
1589	Baile an Róistigh	Rochestown
1590	Paróiste Eoin	St. John's
1591	Paróiste San Labhráis	St. Lawrence's
1592	Paróiste San Niocláis	St. Nicholas
1593	Paróiste Phádraig	St. Patrick's
1594	An Sráidbhaile	Stradbally
1595	Teampall Uí Bhrídeáin	Templebredon
1596	Tuaim Dhaoile	Tomdeely
1597	Tulach Bhraice	Tullabracky
1598	Tuath Chloigín	Tuoghcluggin
1599	An Úir Ghearr	Uregare
1602	Aithnid	Anhid
1604	An tÁth Leacach	Athlacca
1605	Baile an Gharraí	Ballingarry
1606	Baile na Cloiche	Ballynaclogh
1608	Cluain Eilte	Clonelty
1609	Corca Mhuichead	Corcomohide
1610	Craobh Chomhartha	Crecora
1616	Eachinis	Hackmys
1618	Cill Bhríde Bheag	Kilbreedyminor
1619	Cill Díoma	Kildimo
1620	Cill Frois	Kilfrush
1623	Cnoc Áine	Knockainy
1624	Cnoc na nGall	Knocknagaul
1626	Úlla	Oola
1627	Ráth Rónáin	Rathronan
1628	Baile Riobaird	Robertstown
1629	Seanghualainn	Shanagolden
1630	Paróiste Eoin	St. John's
1631	Paróiste Mhichíl	St. Michael's
1632	Baile Thancaird	Tankardstown
1633	An Tuath	Tuogh
1637	Paróiste Mhuire	St. Mary's
1638	Paróiste Mhainchín	St. Munchin's
1640	Paróiste Phádraig	St. Patrick's
1641	Paróiste Pheadair agus Phóil	St. Peter's & St. Paul's
1642	Baile an Locha	Ballinlough
1643	Cill Liaile	Killeely
1645	Paróiste Mhainchín	St. Munchin's
1647	Paróiste Mhichíl	St. Michael's
1648	Mainistir Leathrátha	Abbeylara
1649	Mainistir Shruthla	Abbeyshrule
1650	Eachara	Agharra
1651	Ardach	Ardagh
1652	Baile Mhic Cormaic	Ballymacormick
1653	Cluain Brónaigh	Clonbroney
1654	Cluain Geise	Clongesh
1655	Paróiste Cholm Cille	Columbkille
1656	Gránard	Granard
1657	Cill Dachomóg	Kilcommock
1658	Cill Ghlas	Kilglass
1659	Cill na Sí	Killashee
1660	Cill Eo	Killoe
1661	Meathas Troim	Mostrim
1662	Maigh Dumha	Moydow
1663	Nuachabháil	Noughaval
1664	Ráth Claon	Rathcline
1665	An Ráth Riabhach	Rathreagh
1666	Sruthail	Shrule
1667	An tSráid	Street
1668	Teach Sionaid	Taghsheenod
1669	Teach Sinche	Taghshinny
1670	Teampall Mhichíl	Templemichael
1671	An Caiseal	Cashel
1673	Forgnaí	Forgney
1676	Maothail	Mohill
1682	Baile Átha Fhirdhia	Ardee
1683	Baile Bhalraic	Ballybarrack
1684	Baile Átha Buí	Ballyboys
1685	Baile Mhic Éinigh	Ballymakenny
1686	Baile Mhic Scanláin	Ballymascanlan
1687	Baile Bharúin	Barronstown
1688	Ceapóg	Cappoge
1689	Cairlinn	Carlingford
1690	Carraig an Bhagóidigh	Carrickbaggot
1691	Caisleán Dhún Dealgan	Castletown
1692	Baile an tSiarlaigh	Charlestown
1693	Clochar	Clogher
